"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"CPV","Cape Verde",2.57253766,2.57253766,2.57253766,2.57253766,2.57253766,2.57253766,2.83516622,2.85524368,1.62362075,3.92929649,5.41883945,9.10694218,5.20042896,6.16974497,3.15959668,6.04237938,4.7182374,12.9990921,15.27369308,15.06300926,4.15416384,5.18158054,7.87060833,9.27023602,6.65237808,6.40303087,3.17802477,8.27915573,8.27915573
"CAF","Central African Republic",11.35764027,11.35764027,11.35764027,11.35764027,11.35764027,11.35764027,6.85738039,15.4108448,12.94382191,10.09880066,22.63663101,18.8415699,21.77247238,19.73287964,35.34654999,22.90645218,28.87620544,24.979599,33.13179016,37.03116226,41.40312195,32.82312393,31.45635605,51.37660217,27.89797401,35.90271759,35.78597641,35.57539749,35.57539749
"TCD","Chad",3.59878397,3.59878397,3.59878397,3.59878397,3.59878397,3.59878397,3.60914278,2.65501642,16.83062553,10.43114471,10.05191422,11.12032318,6.29346228,5.85889435,8.12647724,5.94576263,12.75176048,10.83635712,7.99996519,10.88014603,17.0632267,22.66974258,19.91786766,19.3388176,19.09909439,16.07626724,11.19025898,18.71686935,18.71686935
"CHL","Chile",0,0,0,0,0,0,0,0,0,0,0,0.02001383,0.00104208,0.01191935,0.01324864,0.01022053,0.002029,0.0015266,0.00269315,0.00242602,0.00141932,0,0,0,0,0,0,0,0
"CHN","China",0.02547254,0.02547254,0.02547254,0.02547254,0.02547254,0.02547254,0.22134258,0.14548576,0.12766516,0.12344482,0.21010171,0.14492926,0.18071163,0.15566339,0.10555609,0.12173964,0.07550438,0.05628394,0.05544716,0.03018604,0.00859982,0.00161523,0.00044167,0.00064801,0.00066961,0.00024403,0.00022867,0.04862122,0.04862122
"COL","Colombia",0.01743408,0.01743408,0.01743408,0.01743408,0.01743408,0.01743408,0.04689047,0.89307058,1.85925055,1.24544191,0.94987732,0.71090811,0.46726435,0.0604213,0.04857259,0.06274424,0.15312466,0.52656066,0.52656066,0.52656066,0.52656066,0.52656066,0.52656066,0.52656066,0.52656066,0.52656066,0.52656066,0.52656066,0.52656066
"COM","Comoros",5.88652134,5.88652134,5.88652134,5.88652134,5.88652134,5.88652134,7.87049627,6.70341349,11.26682854,12.10379601,9.42740154,6.06418848,4.31240082,4.37350941,4.36777544,8.20615387,14.30095863,14.50089359,16.5729599,21.15483284,10.78688049,12.6648941,19.80408478,13.1380415,17.57010078,11.98889542,25.486166,42.8264122,42.8264122
"COG","Congo",11.5210638,11.5210638,11.5210638,11.5210638,11.5210638,11.5210638,8.74561691,11.6272192,11.14666939,20.23670959,21.31544876,17.27007484,18.39298058,11.4930191,19.1670742,11.7349844,20.96310806,26.3597374,19.84407806,18.17324638,18.91436386,5.11391115,7.24547338,5.47522306,7.01047707,10.99664783,6.82108974,15.14912701,15.14912701
"COD","Congo, the Democratic Republic o",23.29669571,23.29669571,23.29669571,23.29669571,23.29669571,23.29669571,13.26103592,14.13963032,18.58320427,16.97858047,18.66470337,19.63479042,23.56878662,38.21316528,41.12667847,44.77018356,45.04618835,37.63668823,40.14576721,40.19532776,39.27082825,43.22838593,42.47307205,35.21685028,38.82657242,37.48040771,37.50719833,38.62197113,38.62197113
"CRI","Costa Rica",1.1117444,1.1117444,1.1117444,1.1117444,1.1117444,1.1117444,1.26019788,0.38723284,0.33544725,0.23138919,0.17699823,0.08924608,0.09470533,0.14018829,0.28391573,0.21066861,0.12927732,0.06346241,0.03902256,0.02410425,0.00636806,0.02836165,0.05353978,0.0062117,0.00104268,0.13579112,0.0464507,0.03007099,0.03007099
"CIV","Cote d'Ivoire",1.79331255,1.79331255,1.79331255,1.79331255,1.79331255,1.79331255,1.80662155,2.02745008,4.97327042,3.19876003,3.96596384,3.8120501,9.28857231,12.761796,9.92927074,10.2001543,12.19101715,15.65249825,8.71003151,13.47169113,13.08228302,14.9303875,13.03412533,12.27736473,12.99884796,13.54403591,13.35010147,18.01252937,18.01252937
"HRV","Croatia",0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00450471,0.00159201,0.00517014,0.00134072,0.00422894,0.00854785,0.00226767,0.01048126,0.00887719,0.00887719
"CUB","Cuba",0.07373915,0.07373915,0.07373915,0.07373915,0.07373915,0.07373915,0.07667926,0.11725663,0.14297508,0.35815632,0.29124269,0.13949481,0.11011758,0.19303413,0.09858164,0.03938273,0.19650027,0.16542237,0.1210008,0.1102391,0.04766417,0.10711079,0.07677097,0.08804822,0.13226296,0.05564333,0.01250013,0.03446269,0.03446269
"CYP","Cyprus",0.53344458,0.53344458,0.53344458,0.53344458,0.53344458,0.53344458,0.49213043,0.59972543,0.58017379,0.54738265,0.53368944,0.59484863,0.61822152,0.46357441,0.55489761,0.90465069,0.95644373,0.94572675,1.1261003,1.09613359,1.15934336,0.20783879,0.40834177,0.36750153,0.67279255,0.22901918,0.9026801,1.16980982,1.16980982
"CZE","Czech Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DNK","Denmark",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DJI","Djibouti",13.13144302,13.13144302,13.13144302,13.13144302,13.13144302,13.13144302,11.82626915,24.02259445,29.72094917,19.68110466,27.1686039,27.35805511,26.35298729,20.68499565,20.35878563,17.45927048,11.28303623,18.48588943,13.09074306,16.58128166,28.82056427,26.96528053,25.85711098,18.36631203,16.80397797,20.11104393,44.5796051,25.8230629,25.8230629
"DMA","Dominica",2.92069483,2.92069483,2.92069483,2.92069483,2.92069483,2.92069483,2.33869553,4.75164938,3.033391,3.95380306,2.70322919,2.56881452,3.21309233,2.607939,2.93046021,2.71198344,3.10298872,3.46242213,2.27154613,2.20903039,1.93569994,1.85037196,1.62325132,1.81207561,0.71905094,7.55092955,11.40768909,0.44436443,0.44436443
"DOM","Dominican Republic",1.84018743,1.84018743,1.84018743,1.84018743,1.84018743,1.84018743,2.90014863,5.31062269,3.20671272,2.18135619,1.69850194,1.11908674,1.7336247,1.77763748,0.93324375,0.67250806,0.52326828,1.43889034,0.6048274,7.63028097,9.08336163,0.78624558,0.95938969,1.31822789,1.17159593,0.79167485,1.52755249,5.33172178,5.33172178
"ECU","Ecuador",2.78447008,2.78447008,2.78447008,2.78447008,2.78447008,2.78447008,1.95922565,1.05655015,0.56645012,1.17766261,0.60259974,0.94429922,0.34784228,0.37014854,0.21020043,0.16505349,0.13852343,0.06772232,0.081376,0.17925389,0.10356056,0.16556823,0.12068476,0.09491672,0.0531738,0.1584769,0.43132216,0.32146156,0.32146156
"EGY","Egypt",0.85898668,0.85898668,0.85898668,0.85898668,0.85898668,0.85898668,0.85898668,0.85898668,0.85898668,1.06511736,1.22708189,1.56766725,2.09135318,1.35774577,1.60886967,0.64146358,0.57470351,0.37650833,0.16287425,1.36775744,0.2021538,1.01053619,0.31514263,0.65753311,1.03733182,1.12120557,0.63102561,1.52325487,1.52325487
"SLV","El Salvador",1.02885032,1.02885032,1.02885032,1.02885032,1.02885032,1.02885032,2.06410003,0.50009972,0.4850595,2.06569934,2.01899028,2.93169045,3.23725057,3.27675653,7.7199831,6.03469658,0.77956176,1.99418664,3.01865125,2.11914945,1.61815822,1.60480988,0.11182721,0.17436337,0.00283493,0.27486661,0.89655852,1.13989902,1.13989902
"GNQ","Equatorial Guinea",6.18093491,6.18093491,6.18093491,6.18093491,6.18093491,6.18093491,17.54958153,4.75790882,3.47618127,3.59347606,3.60451031,6.49782896,6.71172857,4.1226716,6.16526556,4.88219452,4.69313955,2.81642866,1.36249089,0.44591734,1.55045557,1.31218278,2.26380038,2.5610466,0.87736267,1.3799808,0.43528318,0.8268972,0.8268972
"ERI","Eritrea",0.64057595,0.64057595,0.64057595,0.64057595,0.64057595,0.64057595,13.79907703,22.28843689,38.31954193,42.61532593,52.33444214,53.35165405,32.89182663,42.37250137,34.51641846,30.44356918,48.70175934,26.32052994,35.59018707,35.94488907,40.73394012,21.36408997,28.75149155,34.5003624,37.60297394,31.91250229,29.09728432,22.45238876,22.45238876
"EST","Estonia",0.28828689,0.28828689,0.28828689,0.28828689,0.28828689,0.28828689,0.28828689,0.28828689,0.28828689,0.65623152,0.46897849,0.63495106,0.54540449,0.41243434,0.3530201,1.7354821,1.37027693,0.37263575,0.11771376,0.22896694,0.19696037,0.17943572,0.02680308,0.02365383,0.02076003,0.01841656,0.01351236,0.01067931,0.01067931
"ETH","Ethiopia",16.25818443,16.25818443,16.25818443,16.25818443,16.25818443,16.25818443,17.07074356,12.69969654,14.19541454,29.63545799,22.24010468,32.3561554,33.34824371,46.76123047,33.59212494,34.44238663,37.52743149,27.94426346,23.27151108,23.43493462,18.26107597,20.23425484,35.35738373,36.14728546,34.33362579,34.44835281,28.29066086,25.3176384,25.3176384
"FJI","Fiji",7.85384846,7.85384846,7.85384846,7.85384846,7.85384846,7.85384846,9.57387257,8.80303478,7.06262207,13.62631989,8.71356678,4.67345905,3.52948213,6.41314888,6.83090591,6.31026602,4.88217688,6.72816944,4.98710251,4.07059574,2.54843497,3.08823633,2.32538366,7.15374756,8.33860779,5.61658716,6.74518824,6.91305923,11.63894844
"FIN","Finland",0.00604633,0.00604633,0.00604633,0.00604633,0.00604633,0.00604633,0.00953495,0.00950312,0.00385928,0.00177047,0.00144986,0.00142368,0.00122285,2.468e-05,0.00462677,0.00697872,0.00609815,0.0029315,0.00123792,0.00210506,0.00118064,0.00145534,0.00282098,0.00398112,0.0063641,0.0061058,0,0,0
"FRA","France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GAB","Gabon",2.12815619,2.12815619,2.12815619,2.12815619,2.12815619,2.12815619,1.32999909,1.62870872,1.64660466,1.58197498,3.95266461,2.32503343,2.78198075,2.0744462,1.51556349,1.1402396,1.08781314,0.48202243,0.36939061,0.99941117,0.82101429,0.6877262,0.6082381,1.22247517,0.56816685,10.81255817,3.9502399,3.55491304,3.55491304
"GMB","Gambia",78.40552521,78.40552521,78.40552521,78.40552521,78.40552521,78.40552521,76.73641968,75.35552216,73.42585754,70.81221008,68.56138611,65.91294098,65.68671417,62.6557312,57.25598145,54.09770966,51.75224304,47.22505951,46.01451492,27.99434471,34.95146942,26.72500992,36.683815,39.75063705,27.22220612,7.67725992,16.67556572,24.1856974,24.1856974
"GEO","Georgia",7.15883684,7.15883684,7.15883684,7.15883684,7.15883684,7.15883684,6.91197395,7.84641075,5.79915142,4.89596081,4.24870443,5.73012924,6.6974597,10.08454132,5.42679501,3.63636374,3.37904024,3.42309451,3.01685882,2.47967482,2.54069066,2.25773811,2.38087583,0.53532571,0.52821141,0.79216027,0.65552342,0.43128723,0.43128723
"DEU","Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GHA","Ghana",2.52459407,2.52459407,2.52459407,2.52459407,2.52459407,2.52459407,7.57544756,21.37841797,15.49592209,22.70918846,19.3505249,16.70866776,13.19779301,12.07416821,13.67962265,13.52300835,12.00562477,8.62921333,16.56103325,15.69008923,24.93173218,12.79747391,14.65790272,7.86229706,8.7026329,17.95466805,14.79701519,15.81056595,15.81056595
"GRC","Greece",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954611,0.01943432,0.18618846,0.14561565,0.82154316,1.30528772,1.61168659,0.25555748,0.17876692,0.13328013,0.13182873,0.15136752,0.13248421,0.21321791,0.21321791
"GRD","Grenada",1.51755834,1.51755834,1.51755834,1.51755834,1.51755834,1.51755834,1.44483924,1.2671963,1.35368943,0.8614099,0.70477843,3.23484063,2.11907148,4.20072842,1.3832854,1.21578825,0.00870002,0.11739743,0.2352608,0.35380879,0.31798393,0.28438109,0.20165643,0.26375881,0.09225875,0.74239004,3.5087595,1.84563231,1.84563231
"GTM","Guatemala",2.69831038,2.69831038,2.69831038,2.69831038,2.69831038,2.69831038,1.9061532,2.15235543,2.58997178,3.07541466,2.33605027,3.28337121,2.98863673,2.21389437,3.71946573,2.66473556,3.25614429,4.01598883,2.62795353,2.78953719,1.6775192,1.6469028,1.08229291,1.68230891,0.86716801,0.99105793,2.33118773,2.04409909,2.04409909
"GIN","Guinea",27.91352272,27.91352272,27.91352272,27.91352272,27.91352272,27.91352272,28.63707542,28.31960678,28.29924774,25.10102844,23.01761246,21.57044029,20.41023445,19.98524857,19.45825195,19.42280006,25.90081596,21.98635292,22.58198166,18.49852753,23.46262932,27.23295784,9.49532795,10.79292297,10.7964468,12.30726814,22.65491676,20.71014214,20.71014214
"GNB","Guinea-Bissau",17.99027252,17.99027252,17.99027252,17.99027252,17.99027252,17.99027252,24.74920082,28.48139191,24.09422112,26.30804253,29.79807854,32.77484131,35.61650085,37.72341919,31.31355667,41.44603729,52.93362045,28.2116375,24.06480789,36.07600021,23.46339226,26.69475555,21.16594315,22.9433136,20.53450012,27.4306736,23.40429115,18.22786331,18.22786331
"GUY","Guyana",0.14243084,0.14243084,0.14243084,0.14243084,0.14243084,0.14243084,0.637999,1.84835112,5.29683018,9.01350689,14.89759445,19.61869621,24.81287384,21.26828003,21.07645226,19.10718727,13.5727129,9.25717926,9.08328438,5.818326,4.76426315,4.45284081,4.01209021,3.16092062,2.70702982,1.55033135,1.18840587,3.2452538,3.2452538
"HTI","Haiti",31.48827362,31.48827362,31.48827362,31.48827362,31.48827362,31.48827362,33.00967407,34.86845779,34.37762833,33.40350342,33.01479721,45.22234726,34.89322662,35.82326126,35.12090683,46.15073395,64.68388367,60.74028778,48.3934021,54.94194794,50.87899399,49.43203354,33.95123672,40.86358643,42.25705719,30.56117821,35.3885231,30.95895386,30.95895386
"HND","Honduras",2.7811141,2.7811141,2.7811141,2.7811141,2.7811141,2.7811141,1.85194302,4.27599144,9.52238274,9.75456238,8.48487282,5.17399549,5.82112026,7.16688108,8.33611298,7.53666019,6.13482237,7.06629562,5.26468992,6.25401783,5.02577019,4.95717335,3.69296241,2.95789766,2.64839745,5.65969276,4.97716427,3.51729059,3.51729059
"HUN","Hungary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ISL","Iceland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND","India",2.68156767,2.68156767,2.68156767,2.68156767,2.68156767,2.68156767,2.32904196,2.45289254,1.51889133,2.23435068,1.53180611,1.43511713,1.51285565,1.8706342,1.01849651,0.97050869,0.86978596,0.9425528,0.27013245,0.74758422,0.71176356,0.64179951,0.58871472,0.46161893,0.55651969,0.65388739,1.01271272,1.16965842,1.16965842
"IDN","Indonesia",2.92198277,2.92198277,2.92198277,2.92198277,2.92198277,2.92198277,4.03432083,1.36987221,1.25123084,1.92621684,1.6256665,1.35958815,1.65610123,1.17098391,1.61047709,0.85548991,0.95352101,0.96095127,1.14404118,2.03072453,0.4901185,0.52739972,0.68619859,0.40497854,0.56584311,0.50208026,2.04382014,0.98475063,0.98475063
"IRN","Iran, Islamic Republic of",0.00474933,0.00474933,0.00474933,0.00474933,0.00474933,0.00474933,0.08670352,0.09046112,0.04454352,0.25219864,0.37918553,0.0891426,0.06064807,0.05741692,0.00654157,0.0047141,0.00585042,0.00532269,0.00570826,0.00585135,0.03996856,0.03145019,0.02132984,0.02036224,0.01247789,0.00953531,0.24232656,0.42730519,0.42730519
"IRQ","Iraq",0.16601489,0.16601489,0.16601489,0.16601489,0.16601489,0.16601489,0.16601489,0.16601489,0.16601489,1.49334586,3.9657042,5.88913584,7.03827763,1.26536727,0.93541515,0.45243254,0.70770639,0.3197569,0.35366604,0.42526254,0.63458461,0.2789177,0.36241052,0.49501774,0.53258097,0.3044841,0.74951971,1.27425599,1.27425599
"IRL","Ireland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ISR","Israel",2.32931471,2.32931471,2.32931471,2.32931471,2.32931471,2.32931471,2.00613737,2.22130418,2.01321959,2.25946832,2.04154444,1.43766606,1.2978034,1.39181936,1.30442321,1.29174137,1.34634233,1.4116447,1.38764489,1.33274436,1.40435195,1.33861947,1.37674665,1.3860333,1.41753709,0.66265059,0.5228985,0.87552929,0.87552929
"ITA","Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JAM","Jamaica",0.24130119,0.24130119,0.24130119,0.24130119,0.24130119,0.24130119,0.51798779,0.68828112,0.71478754,1.82004178,1.36601472,1.60309124,1.81668878,1.60756385,2.43616128,2.18877196,2.26763463,3.24729013,1.01295555,1.41637099,1.40154922,1.57472765,1.43070424,1.49903858,1.59238422,1.53298509,1.3756932,1.27305448,1.27305448
"JPN","Japan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOR","Jordan",2.59515572,2.59515572,2.59515572,2.59515572,2.59515572,2.59515572,2.70270276,2.13414645,3.6418817,14.24657536,2.90771174,5,3.27706051,1.39194143,3.85812068,4.51080036,3.7470727,6.15034151,6.33200216,5.88547182,0.8010118,4.71697998,4.60213614,3.23623443,3.41121769,4.9391408,8.33674622,6.91088057,6.91088057
"KAZ","Kazakhstan",1.06958842,1.06958842,1.06958842,1.06958842,1.06958842,1.06958842,1.06958842,1.06958842,1.06958842,1.06958842,1.06958842,1.06958842,1.06958842,1.06958842,1.06958842,1.06958842,0.52708322,0.15219629,0.18265615,0.11928894,0.08288634,0.18342023,0.18244004,0.15486293,0.09350459,0.03214625,0.09244051,0.23907395,0.23907395
