"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"LBN","Lebanon",3960735,4034781,4108405,4181281,4255277,4329340,4401918,4463504,4525508,4599279,4671102,4751136,4844118,4925354,4992287,5041288,5096020,5235742,5743436,6346990,6472469,6323060,6160128,5984119,5794594,5702398,5718122,5744489,5773493
"LSO","Lesotho",1951437,1972418,1988130,1998049,2003234,2003913,2000853,1994679,1985059,1971129,1953076,1945063,1953268,1966541,1980883,1996251,2014009,2034354,2056504,2080089,2104611,2130422,2157110,2183603,2209405,2235727,2261542,2286110,2311472
"LBR","Liberia",2169162,2232289,2412989,2670124,2821684,2928117,3015338,3094782,3119532,3156892,3301015,3490787,3669050,3821003,3943028,4058890,4221178,4373043,4470239,4564293,4659431,4755608,4848925,4944726,5043721,5149463,5259323,5373294,5493031
"LBY","Libyan Arab Jamahiriya",4906843,4987393,5064639,5140704,5218038,5305021,5403639,5508410,5619398,5736693,5858798,5980211,6104380,6235430,6366686,6497839,6343203,6179328,6304628,6427252,6531819,6632126,6738770,6849055,6951033,7045399,7135175,7223805,7305659
"LIE","Liechtenstein",30776,31033,31232,31668,32221,32645,33194,33694,34079,34447,34753,35037,35262,35473,35742,36022,36312,36657,36984,37248,37494,37716,37962,38246,38563,38901,39182,39493,39850
"LTU","Lithuania",3629102,3601613,3575137,3549331,3524238,3499536,3470818,3443067,3415213,3377075,3322528,3269909,3231294,3198231,3162916,3097282,3028115,2987773,2957689,2932367,2904910,2868231,2828403,2801543,2794137,2794885,2800839,2831639,2871585
"LUX","Luxembourg",408625,414225,419450,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,556319,569604,582014,596336,607950,620001,630419,640064,653103,666430
"MKD","Macedonia",1998534,2012553,1996869,2007523,2017142,2026350,2034882,2020157,2022725,2016186,2005330,1994287,1982933,1971493,1958782,1946298,1937398,1929821,1922716,1917557,1912430,1906313,1898657,1889051,1876262,1856124,1837114,1831712,1827816
"MDG","Madagascar",14051275,14510711,14990814,15489364,16000506,16516338,17032939,17549913,18071854,18606608,19159707,19730909,20318583,20923840,21547280,22183340,22822300,23462438,24109290,24764348,25426702,26099952,26788375,27494926,28219554,28953556,29691083,30437261,31195932
"MWI","Malawi",10150117,10352228,10562035,10792876,11047804,11315942,11593058,11880440,12181574,12500737,12840031,13198701,13576343,13976417,14395788,14826463,15265022,15709577,16161816,16621538,17085587,17557739,18039715,18528081,19025752,19533888,20047258,20568728,21104482
"MYS","Malaysia",20330599,20850087,21375218,21906713,22435531,22967816,23526538,24102477,24679602,25256772,25836071,26417909,26998389,27570059,28124778,28655776,29162039,29662831,30174265,30696137,31232798,31789685,32355644,32910967,33440596,33889558,34282399,34695493,35126298
"MDV","Maldives",256649,262347,267707,272723,277412,282019,286767,291616,296491,301413,306429,313851,324479,336170,348275,360792,373674,386818,400070,413617,428154,443308,458287,473099,487731,502118,516154,524106,525994
"MLI","Mali",10185365,10407278,10646495,10919573,11227415,11559290,11912158,12288050,12684955,13102409,13538647,13990139,14457775,14940782,15435539,15945198,16469049,16957033,17459615,18020267,18593022,19191289,19813011,20442030,21068405,21713836,22388630,23072640,23769127
"MLT","Malta",377419,379905,382791,385287,387578,390087,393028,395969,398582,401268,403834,405308,406724,409379,412477,414508,416268,420028,425967,434558,445053,455356,467999,484630,504062,515332,518536,531511,552747
"MHL","Marshall Islands",48266,48775,49259,49717,50202,50706,51123,51425,51639,51791,51906,51992,52035,52030,52019,52044,51907,51419,50681,49796,48800,47709,46529,45285,44007,42706,41367,40077,38827
"MRT","Mauritania",2312017,2358188,2411306,2474651,2541698,2613441,2678760,2738655,2802046,2868664,2939059,3013660,3093059,3183269,3284448,3390965,3502811,3619034,3734318,3848514,3965959,4086657,4210600,4337685,4467708,4600131,4734874,4875637,5022441
"MUS","Mauritius",1122457,1133996,1148284,1160421,1175267,1186873,1196287,1204621,1213370,1221003,1228254,1233996,1239630,1244121,1247429,1250400,1252404,1255882,1258927,1261208,1262879,1263747,1264887,1265577,1265985,1266014,1266334,1262523,1261041
"MEX","Mexico",90862455,92452702,94021207,95575245,97115707,98625552,100099099,101548624,102978515,104394131,105811504,107253666,108774360,110374288,111999721,113623895,115243504,116818208,118343573,119784261,121072306,122251351,123400057,124573711,125762982,126799054,127648148,128613117,129739759
"FSM","Micronesia, Federated States of",110230,110710,111071,111377,111680,112044,112365,112448,112285,111925,111412,110729,109880,108936,107957,107540,107698,107890,108121,108396,108716,109075,109481,109909,110282,110916,111624,112114,112630
